CDM0001	PCT00002	4		Y	N	
CDM0001	PCT20002	5		Y	N	
CDM0001	PCT00004	7		Y	N	
CDM0001	PCT00005	8		Y	N	
CDM0001	PCT00006	9		Y	N	
CDM0001		14		Y	N	TTR-A PIO
CDM0001	CHT00043	15		Y	N	
CDM0001	CHT00044	16		Y	N	
CDM0001	CHT00045	17		Y	N	
CDM0001	CHT00046	18		Y	N	
CDM0001	CHT00047	19		Y	N	
CDM0001	CHT00048	20		Y	N	
CDM0001	CHT00049	21		Y	N	
CDM0001	CHT00050	22		Y	N	
CDM0001	CHT00051	23		Y	N	
CDM0001	CHT00052	24		Y	N	
CDM0001	CHT00053	25		Y	N	
CDM0001	CHT00054	26		Y	N	
CDM0001	CHT00056	27		Y	N	
CDM0001	CHT00057	28		Y	N	
CDM0001	CHT00058	29		Y	N	
CDM0001		32		Y	N	PCDU Currents
CDM0001	PCT00307	33		Y	N	
CDM0001	PCT20307	34		Y	N	
CDM0001	PCT00302	36		Y	N	
CDM0001	PCT20302	37		Y	N	
CDM0001	PCT00304	39		Y	N	
CDM0001	PCT00305	40		Y	N	
CDM0001	PCT00306	41		Y	N	
CDM0001	PCT00301	43		Y	N	
CDM0001	PCT20301	44		Y	N	
CDM0001		46		Y	N	TTR-B PIO
CDM0001	CHT20043	47		Y	N	
CDM0001	CHT20044	48		Y	N	
CDM0001	CHT20045	49		Y	N	
CDM0001	CHT20046	50		Y	N	
CDM0001	CHT20047	51		Y	N	
CDM0001	CHT20048	52		Y	N	
CDM0001	CHT20049	53		Y	N	
CDM0001	CHT20050	54		Y	N	
CDM0001	CHT20051	55		Y	N	
CDM0001	CHT20052	56		Y	N	
CDM0001	CHT20053	57		Y	N	
CDM0001	CHT20054	58		Y	N	
CDM0001	CHT20056	59		Y	N	
CDM0001	CHT20057	60		Y	N	
CDM0001	CHT20058	61		Y	N	
CDM0002		0		Y	N	IOGA Acquired
CDM0002	CHT00076	1		Y	N	
CDM0002	CHT00077	2		Y	N	
CDM0002	CHT00078	3		Y	N	
CDM0002	CHT00079	4		Y	N	
CDM0002	CHT00071	6		Y	N	
CDM0002	CHT00072	7		Y	N	
CDM0002	CHT00110	8		Y	N	
CDM0002	CHT00111	9		Y	N	
CDM0002	CHT00112	10		Y	N	
CDM0002	CHT00113	11		Y	N	
CDM0002	CHT00073	13		Y	N	
CDM0002	CHT00074	14		Y	N	
CDM0002	CHT00091	15		Y	N	
CDM0002	CHT00092	16		Y	N	
CDM0002	CHT00100	18		Y	N	
CDM0002	CHT00101	19		Y	N	
CDM0002	CHT00075	20		Y	N	
CDM0002	CHT00060	22		Y	N	
CDM0002	CHT00081	23		Y	N	
CDM0002	CHT00090	24		Y	N	
CDM0002		32		Y	N	IOGB Acquired
CDM0002	CHT00276	33		Y	N	
CDM0002	CHT00277	34		Y	N	
CDM0002	CHT00278	35		Y	N	
CDM0002	CHT00279	36		Y	N	
CDM0002	CHT00271	38		Y	N	
CDM0002	CHT00272	39		Y	N	
CDM0002	CHT00310	40		Y	N	
CDM0002	CHT00312	42		Y	N	
CDM0002	CHT00313	43		Y	N	
CDM0002	CHT00273	45		Y	N	
CDM0002	CHT00274	46		Y	N	
CDM0002	CHT00291	47		Y	N	
CDM0002	CHT00292	48		Y	N	
CDM0002	CHT00300	50		Y	N	
CDM0002	CHT00301	51		Y	N	
CDM0002	CHT00275	52		Y	N	
CDM0002	CHT00260	54		Y	N	
CDM0002	CHT00281	55		Y	N	
